2165648,2024-10-14,Round 500,Brooklyn Nets,131,Washington Wizards,92,https://r2.thesportsdb.com/images/media/event/poster/uz3kna1733080929.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1s0qdr1728329416.jpg
2165647,2024-10-14,Round 500,Atlanta Hawks,89,Philadelphia 76ers,104,https://r2.thesportsdb.com/images/media/event/poster/9n7lsd1733080927.jpg,https://r2.thesportsdb.com/images/media/event/thumb/f4pdtx1728329415.jpg
2165649,2024-10-15,Round 500,Milwaukee Bucks,111,Chicago Bulls,107,https://r2.thesportsdb.com/images/media/event/poster/u2h6t11733080930.jpg,https://r2.thesportsdb.com/images/media/event/thumb/wh0yed1728329418.jpg
2165650,2024-10-15,Round 500,Los Angeles Clippers,110,Dallas Mavericks,96,https://r2.thesportsdb.com/images/media/event/poster/iqnfjc1733080931.jpg,https://r2.thesportsdb.com/images/media/event/thumb/1oiyuk1728329420.jpg
2165651,2024-10-15,Round 500,Toronto Raptors,119,Boston Celtics,118,https://r2.thesportsdb.com/images/media/event/poster/3xrt8q1733080932.jpg,https://r2.thesportsdb.com/images/media/event/thumb/uemo931728329422.jpg
2165652,2024-10-15,Round 500,New York Knicks,111,Charlotte Hornets,105,https://r2.thesportsdb.com/images/media/event/poster/viszg31733080934.jpg,https://r2.thesportsdb.com/images/media/event/thumb/svw3xt1728329423.jpg
2165653,2024-10-15,Round 500,Miami Heat,120,San Antonio Spurs,117,https://r2.thesportsdb.com/images/media/event/poster/9f8vrm1733080934.jpg,https://r2.thesportsdb.com/images/media/event/thumb/giihdn1728329425.jpg
2165654,2024-10-16,Round 500,Houston Rockets,118,New Orleans Pelicans,98,https://r2.thesportsdb.com/images/media/event/poster/92ekwp1733080936.jpg,https://r2.thesportsdb.com/images/media/event/thumb/seatyn1728329426.jpg
2165655,2024-10-16,Round 500,Denver Nuggets,94,Oklahoma City Thunder,124,https://r2.thesportsdb.com/images/media/event/poster/bahudt1733080938.jpg,https://r2.thesportsdb.com/images/media/event/thumb/hzk3jq1728329429.jpg
2165656,2024-10-16,Round 500,Utah Jazz,117,Sacramento Kings,114,https://r2.thesportsdb.com/images/media/event/poster/xtx8bw1733080937.jpg,https://r2.thesportsdb.com/images/media/event/thumb/4d4jl11728329428.jpg
2165657,2024-10-16,Round 500,Los Angeles Lakers,97,Golden State Warriors,111,https://r2.thesportsdb.com/images/media/event/poster/3kv38w1733080939.jpg,https://r2.thesportsdb.com/images/media/event/thumb/cz3vu61728329431.jpg
2165658,2024-10-16,Round 500,Detroit Pistons,108,Cleveland Cavaliers,92,https://r2.thesportsdb.com/images/media/event/poster/2wueq31733080940.jpg,https://r2.thesportsdb.com/images/media/event/thumb/bn6a1m1728329433.jpg
2165659,2024-10-16,Round 500,Philadelphia 76ers,117,Brooklyn Nets,95,https://r2.thesportsdb.com/images/media/event/poster/knkz6m1733080941.jpg,https://r2.thesportsdb.com/images/media/event/thumb/0ebgst1728329434.jpg
2165627,2024-10-16,Round 500,Miami Heat,120,Atlanta Hawks,111,https://r2.thesportsdb.com/images/media/event/poster/87f51y1733080943.jpg,https://r2.thesportsdb.com/images/media/event/thumb/gvp0881728329377.jpg
2165660,2024-10-17,Round 500,Chicago Bulls,125,Minnesota Timberwolves,123,https://r2.thesportsdb.com/images/media/event/poster/onioqt1733080944.jpg,https://r2.thesportsdb.com/images/media/event/thumb/8c25t91728329436.jpg
2165509,2024-10-17,Round 500,Portland Trail Blazers,111,Ulm,100,https://r2.thesportsdb.com/images/media/event/poster/xtep4d1733080945.jpg,https://r2.thesportsdb.com/images/media/event/thumb/zy77th1728329437.jpg
2165661,2024-10-17,Round 500,Indiana Pacers,121,Charlotte Hornets,116,https://r2.thesportsdb.com/images/media/event/poster/bvp12v1733080946.jpg,https://r2.thesportsdb.com/images/media/event/thumb/365hax1728329439.jpg
